Date,BOND,BWP,ETB,EUR,GHS,KES,LSL,MGA,MUR,MWK,MZN,NAD,NAIRA,NGN,RTG,RTGS,SZL,TZS,UGX,USD,XAF,ZAR,ZMW,ZWD,ZWL
2019-12-26,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,16.42
2019-12-27,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.9699999999999,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-28,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-29,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-30,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-31,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-01,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.779999999999998,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-02,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.779999999999998,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-03,101.196,10.670000000000002,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.779999999999998,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2020-01-04,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.779999999999998,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-05,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2020-01-06,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-07,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-08,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-09,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-10,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-11,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-12,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-13,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-14,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-15,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-16,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,16.42
2020-01-17,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-18,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-19,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-20,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-21,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2020-01-22,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-23,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,16.42
2020-01-24,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,16.42
2020-01-25,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-26,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-27,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-28,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-01-29,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2020-01-30,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2020-01-31,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-01,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-02,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-03,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2020-02-04,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-05,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-06,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-07,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-08,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-09,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-10,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-13,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2020-02-16,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2021-06-17,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2021-07-07,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2021-07-14,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2021-07-15,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2021-07-16,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.458949999999998,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.41355,12.83,123.535,16.42
2021-07-17,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.41355,12.83,123.535,16.42
2021-07-18,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-19,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.67,14.71,2286.08,3702.4341,1.0,555.904,14.413550000000003,12.83,123.535,16.42
2021-07-20,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.78,360.44,305.84,16.42,85.6696461988304,14.71,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-21,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.467149999999998,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-22,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,724.97,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-23,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-24,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-25,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-26,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-27,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-28,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.458949999999998,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-29,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.413550000000003,12.83,123.535,16.42
2021-07-30,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66998225806452,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-07-31,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66948016877637,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-01,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66990473612991,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-02,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-03,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-04,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-05,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.66945,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-06,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.413549999999999,12.83,123.535,16.42
2021-08-08,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-09,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-10,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-11,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-13,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-16,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-18,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-19,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-20,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-21,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-22,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-23,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-24,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-25,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-26,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-27,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.623650000000001,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-28,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-29,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-30,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-08-31,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-01,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-02,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.413550000000003,12.83,123.535,16.42
2021-09-03,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.413550000000003,12.83,123.535,16.42
2021-09-04,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-05,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-06,101.196,10.7084,30.62,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-08,101.196,10.7084,45.61965,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-12,101.196,10.7084,45.61965,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-13,101.196,10.7084,45.61965,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-14,101.196,10.7084,45.61965,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
2021-09-17,101.196,10.7084,45.61965,0.8967000246047974,4.42,101.91585000000002,14.45895,3609.77,35.44300079345703,799.4925000000001,62.0,14.46715,360.44,305.84,16.42,85.67,14.62365,2286.08,3702.4341,1.0,555.904,14.41355,12.83,123.535,16.42
